id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
grand_sweep_20260619_151132.log:60,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2a coarse-tile K-sweep (ctsum, B=2048 D=512; LX off+on)",ctsum,,,,2048,512,4,0,,-,,19.393,14.151,-27.0,109.0,61.056,90.821,171.27,2114688,False,,,,14.1,0.05,,,0.0,14.15
grand_sweep_20260619_151132.log:79,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2a coarse-tile K-sweep (ctsum, B=2048 D=512; LX off+on)",ctsum,,,,2048,512,4,1,,-,,19.168,14.151,-26.2,110.3,59.3,156.623,235.091,2114688,False,,,,14.1,0.05,,,0.0,14.15
grand_sweep_20260619_151132.log:98,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2a coarse-tile K-sweep (ctsum, B=2048 D=512; LX off+on)",ctsum,,,,2048,512,8,0,,-,,22.252,14.307,-35.7,95.8,63.305,182.464,268.021,2131072,False,,,,14.21,0.1,,,0.0,14.31
grand_sweep_20260619_151132.log:117,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2a coarse-tile K-sweep (ctsum, B=2048 D=512; LX off+on)",ctsum,,,,2048,512,8,1,,-,,22.91,14.307,-37.6,93.0,60.934,146.378,230.222,2131072,False,,,,14.21,0.1,,,0.0,14.31
grand_sweep_20260619_151132.log:136,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2a coarse-tile K-sweep (ctsum, B=2048 D=512; LX off+on)",ctsum,,,,2048,512,16,0,,-,,30.476,14.62,-52.0,71.0,69.012,189.232,288.72,2163840,False,,,,14.43,0.19,,,0.0,14.62
grand_sweep_20260619_151132.log:155,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2a coarse-tile K-sweep (ctsum, B=2048 D=512; LX off+on)",ctsum,,,,2048,512,16,1,,-,,30.684,14.62,-52.4,70.5,77.055,190.689,298.428,2163840,False,,,,14.43,0.19,,,0.0,14.62
grand_sweep_20260619_151132.log:175,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2b coarse-tile op coverage (ctamax, ctamin; K=8)",ctamax,,,,2048,512,8,0,,-,,22.754,14.307,-37.1,93.7,68.737,93.414,184.905,2131072,False,,,,14.21,0.1,,,0.0,14.31
grand_sweep_20260619_151132.log:194,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2b coarse-tile op coverage (ctamax, ctamin; K=8)",ctamax,,,,2048,512,8,1,,-,,23.023,14.307,-37.9,92.6,64.298,181.737,269.058,2131072,False,,,,14.21,0.1,,,0.0,14.31
grand_sweep_20260619_151132.log:213,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2b coarse-tile op coverage (ctamax, ctamin; K=8)",ctamin,,,,2048,512,8,0,,-,,22.97,14.307,-37.7,92.8,62.743,173.384,259.097,2131072,False,,,,14.21,0.1,,,0.0,14.31
grand_sweep_20260619_151132.log:232,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2b coarse-tile op coverage (ctamax, ctamin; K=8)",ctamin,,,,2048,512,8,1,,-,,23.094,14.307,-38.0,92.3,478.373,171.606,673.073,2131072,False,,,,14.21,0.1,,,0.0,14.31
grand_sweep_20260619_151132.log:252,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2c coarse-tile D-sweep (ctsum K=8, LX off, B=2048)",ctsum,,,,2048,64,8,0,,-,,11.874,1.789,-84.9,22.4,69.427,137.94,219.241,266496,False,,,,1.78,0.01,,,0.0,1.79
grand_sweep_20260619_151132.log:271,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2c coarse-tile D-sweep (ctsum K=8, LX off, B=2048)",ctsum,,,,2048,256,8,0,,-,,15.081,7.154,-52.6,70.7,63.554,83.858,162.493,1065600,False,,,,7.1,0.05,,,0.0,7.15
grand_sweep_20260619_151132.log:290,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,"P2c coarse-tile D-sweep (ctsum K=8, LX off, B=2048)",ctsum,,,,2048,1024,8,0,,-,,40.198,28.613,-28.8,106.0,57.954,169.959,268.111,4262016,False,,,,28.41,0.2,,,0.0,28.61
grand_sweep_20260619_151132.log:302,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,P2d untiled reduction baselines (B=2048 D=512),ctsum,,,,2048,512,1,0,,-,,16.505,13.994,-15.2,127.1,10.983,8.518,36.006,2098176,False,,,,13.99,0.01,,,,13.99
grand_sweep_20260619_151132.log:313,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,P2d untiled reduction baselines (B=2048 D=512),ctamax,,,,2048,512,1,0,,-,,16.963,13.994,-17.5,123.7,11.187,114.108,142.258,2098176,False,,,,13.99,0.01,,,,13.99
grand_sweep_20260619_151132.log:324,grand_sweep_20260619_151132.log,3120bdc,20260619_151132,False,P2d untiled reduction baselines (B=2048 D=512),ctamin,,,,2048,512,1,0,,-,,15.855,13.994,-11.7,132.3,11.669,6.35,33.874,2098176,False,,,,13.99,0.01,,,,13.99
ir_ops_20260702_125522.log:115,ir_ops_20260702_125522.log,,20260702_125522,False,,transpose,,,,512,1024,0,1,,32,,17.951,20.0,11.4,116.8,42.501,168.111,228.563,2097152,False,,,,13.98,6.02,,,,20.0
ir_ops_20260702_125522.log:232,ir_ops_20260702_125522.log,,20260702_125522,False,,cat0,,,,512,1024,0,1,,32,,32.76,26.99,-17.6,96.0,66.28,263.741,362.781,3145728,False,,,,20.97,6.02,,,,26.99
ir_ops_20260702_125522.log:349,ir_ops_20260702_125522.log,,20260702_125522,False,,cat1,,,,512,1024,0,1,,32,,28.1,26.99,-3.9,111.9,69.177,250.808,348.085,3145728,False,,,,20.97,6.02,,,,26.99
ir_ops_20260702_125522.log:469,ir_ops_20260702_125522.log,,20260702_125522,False,,sumcol,,,,512,1024,0,1,,32,,9.303,7.016,-24.6,112.9,17.547,14.119,40.969,1050624,False,,,,7.0,0.01,,,,7.02
matmul_validate_20260630_233956.log:45,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),mmwd,2048,16,2048,2048,16,0,1,,32,67108864,64.965,69.354,6.8,148.3,202.537,472.229,739.731,9633920,False,4x8x1,4x8x1,1.37,64.23,3.76,,1.0,,69.35
matmul_validate_20260630_233956.log:86,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),mmwd,2048,32,2048,2048,32,0,1,,32,134217728,71.238,72.782,2.2,138.0,187.888,394.299,653.425,9830528,False,4x8x1,4x8x1,2.73,65.54,4.51,,1.0,,72.78
matmul_validate_20260630_233956.log:106,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),mmwd,2048,64,2048,2048,64,0,1,,32,268435456,56.478,67.89,20.2,157.8,201.68,503.751,761.909,8912896,False,4x8x1,4x8x1,5.46,59.42,3.01,,1.0,,67.89
matmul_validate_20260630_233956.log:109,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),,4096,32,2048,,,,,,,,,,,,,,,,True,,,,,,,,,
matmul_validate_20260630_233956.log:150,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),mmwd,4096,32,4096,4096,32,0,1,,32,536870912,259.144,262.873,1.4,140.6,511.673,2310.992,3081.809,36438144,False,4x8x1,4x8x1,10.92,242.92,9.03,,1.0,,262.87
matmul_validate_20260630_233956.log:171,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),mmwd,32,4096,4096,32,4096,0,1,,32,536870912,261.265,242.618,-7.1,130.4,71.341,160.787,493.393,34078720,False,1x32x1,1x32x1,13.92,227.19,1.5,,0.785,,242.62
matmul_validate_20260630_233956.log:191,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),mmwd,64,4096,4096,64,4096,0,1,,32,1073741824,277.138,255.541,-7.8,124.9,75.871,218.078,571.087,34603008,False,1x32x1,1x32x1,21.85,230.69,3.01,,1.0,,255.54
matmul_validate_20260630_233956.log:212,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M1 HBM compute-free (write-dom thin-K + read-dom thin-M),mmwd,64,4096,2048,64,4096,0,1,,32,536870912,126.883,129.518,2.1,138.4,61.84,165.782,354.505,17563648,False,1x32x1,1x32x1,10.92,117.09,1.5,,1.0,,129.52
matmul_validate_20260630_233956.log:234,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,841.83,725.447,-13.8,49.8,246.809,957.202,2045.841,41943040,False,8x4x1,8x4x1,349.53,279.62,96.3,,1.0,,725.45
matmul_validate_20260630_233956.log:254,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,4096,2048,2048,4096,2048,0,1,,16,17179869184,1401.3,1074.972,-23.3,29.9,279.617,906.878,2587.795,41943040,False,8x2x1,8x2x1,699.05,279.62,96.3,,1.0,,1074.97
matmul_validate_20260630_233956.log:274,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,4096,2048,2048,4096,2048,0,1,,8,17179869184,2116.695,1774.023,-16.2,19.8,292.302,1039.324,3448.321,41943040,False,4x2x1,4x2x1,1398.1,279.62,96.3,,1.0,,1774.02
matmul_validate_20260630_233956.log:294,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,4096,2048,2048,4096,2048,0,1,,4,17179869184,4029.065,3172.124,-21.3,10.4,280.102,823.617,5132.784,41943040,False,2x2x1,2x2x1,2796.2,279.62,96.3,,1.0,,3172.12
matmul_validate_20260630_233956.log:315,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,811.541,725.447,-10.6,51.7,333.103,1076.464,2221.108,41943040,False,4x8x1,4x8x1,349.53,279.62,96.3,,1.0,,725.45
matmul_validate_20260630_233956.log:335,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,1217.644,725.447,-40.4,34.4,328.682,880.579,2426.905,41943040,False,16x2x1,16x2x1,349.53,279.62,96.3,,1.0,,725.45
matmul_validate_20260630_233956.log:355,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,4096,2048,2048,4096,2048,0,1,,32,17179869184,810.984,725.447,-10.5,51.7,310.865,804.775,1926.624,41943040,False,2x16x1,2x16x1,349.53,279.62,96.3,,1.0,,725.45
matmul_validate_20260630_233956.log:376,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,2048,2048,2048,2048,2048,0,1,,4,8589934592,2017.995,1614.024,-20.0,12.5,209.215,446.884,2674.094,25165824,False,2x2x1,2x2x1,1398.1,167.77,48.15,,1.0,,1614.02
matmul_validate_20260630_233956.log:396,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,2048,4096,2048,2048,4096,0,1,,4,17179869184,4020.705,3123.974,-22.3,10.4,148.473,778.908,4948.086,41943040,False,2x2x1,2x2x1,2796.2,279.62,48.15,,1.0,,3123.97
matmul_validate_20260630_233956.log:416,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M2 compute + re-read (compute-heavy),mmwd,2048,2048,4096,2048,2048,0,1,,4,17179869184,4025.973,3172.124,-21.2,10.4,306.594,1049.57,5382.137,41943040,False,2x2x1,2x2x1,2796.2,279.62,96.3,,1.0,,3172.12
matmul_validate_20260630_233956.log:438,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,388.482,390.685,0.6,64.8,205.497,604.757,1198.736,25165824,False,8x4x1,8x4x1,174.76,167.77,48.15,,1.0,,390.69
matmul_validate_20260630_233956.log:458,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,570.972,977.888,71.3,44.1,230.147,501.796,1302.915,25165824,False,4x4x2,4x4x2,174.76,167.77,48.15,,1.0,,977.89
matmul_validate_20260630_233956.log:478,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,696.029,2152.293,209.2,36.2,240.106,368.672,1304.807,25165824,False,4x2x4,4x2x4,174.76,167.77,48.15,,1.0,,2152.29
matmul_validate_20260630_233956.log:498,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,786.717,4501.103,472.1,32.0,262.811,366.209,1415.737,25165824,False,2x2x8,2x2x8,174.76,167.77,48.15,,1.0,,4501.1
matmul_validate_20260630_233956.log:519,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,2048,4096,2048,2048,4096,0,1,,32,17179869184,675.468,677.296,0.3,62.1,249.255,369.449,1294.172,41943040,False,8x4x1,8x4x1,349.53,279.62,48.15,,1.0,,677.3
matmul_validate_20260630_233956.log:539,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,2048,4096,2048,2048,4096,0,1,,32,17179869184,1213.902,2438.904,100.9,34.6,198.697,520.27,1932.869,41943040,False,4x2x4,4x2x4,349.53,279.62,48.15,,1.0,,2438.9
matmul_validate_20260630_233956.log:560,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,4096,2048,4096,4096,2048,0,1,,32,34359738368,1692.04,1339.046,-20.9,39.7,419.654,2419.636,4531.33,67108864,False,8x4x1,8x4x1,699.05,447.39,192.6,,1.0,,1339.05
matmul_validate_20260630_233956.log:580,matmul_validate_20260630_233956.log,43efa39,20260630_233956,False,M3 psum (k-sweep; K- and M*N-dependence),mmwd,4096,2048,4096,4096,2048,0,1,,32,34359738368,2664.71,8385.476,214.7,25.2,415.382,2308.512,5388.604,67108864,False,4x2x4,4x2x4,699.05,447.39,192.6,,1.0,,8385.48
mm.log:121,mm.log,,,False,,mm,2048,2048,,2048,2048,0,1,,32,,389.013,215.923,-44.5,64.7,126.61,489.663,1005.286,25165824,False,,4x8x1,,,,,,,
mm_ksweep_20260626_170545.log:14,mm_ksweep_20260626_170545.log,,20260626_170545,False,,mm,2048,512,,2048,512,0,1,,32,,163.417,107.961,-33.9,77.0,126.508,485.586,775.511,12582912,False,,4x8x1,,83.89,24.08,,,,107.96
mm_ksweep_20260626_170545.log:28,mm_ksweep_20260626_170545.log,,20260626_170545,False,,mm,2048,1024,,2048,1024,0,1,,32,,244.138,159.999,-34.5,68.7,120.421,449.614,814.173,16777216,False,,4x8x1,,111.85,48.15,,,,160.0
mm_ksweep_20260626_170545.log:42,mm_ksweep_20260626_170545.log,,20260626_170545,False,,mm,2048,4096,,2048,4096,0,1,,32,,667.505,327.771,-50.9,62.8,136.693,502.874,1307.072,41943040,False,,4x8x1,,279.62,48.15,,,,327.77
mm_ksweep_20260626_170545.log:56,mm_ksweep_20260626_170545.log,,20260626_170545,False,,mm,2048,8192,,2048,8192,0,1,,32,,1240.73,551.467,-55.6,60.8,124.562,480.604,1845.896,75497472,False,,4x8x1,,503.32,48.15,,,,551.47
new_coarse_tiling_softmax.log:215,new_coarse_tiling_softmax.log,,,False,,softmax_row_tiling,,,,16384,4096,4,1,,32,,3089.867,3454.764,11.8,130.3,2416.541,15461.344,20967.752,402653184,False,,,,2684.35,770.41,,,,3454.76
profile_sweep_20260618_180841.log:4,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",neg,,,,512,512,,,,,,8.576,,,,26.792,0.0,35.368,,False,,,,,,,,,
profile_sweep_20260618_180841.log:5,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",gelu,,,,512,512,,,,,,8.509,,,,36.799,0.0,45.308,,False,,,,,,,,,
profile_sweep_20260618_180841.log:6,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",neg,,,,512,1024,,,,,,17.534,,,,26.478,0.0,44.012,,False,,,,,,,,,
profile_sweep_20260618_180841.log:7,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",gelu,,,,512,1024,,,,,,17.116,,,,25.079,0.0,42.195,,False,,,,,,,,,
profile_sweep_20260618_180841.log:8,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",neg,,,,512,2048,,,,,,37.372,,,,41.461,0.0,78.833,,False,,,,,,,,,
profile_sweep_20260618_180841.log:9,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",gelu,,,,512,2048,,,,,,37.729,,,,38.935,0.0,76.664,,False,,,,,,,,,
profile_sweep_20260618_180841.log:10,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",neg,,,,512,4096,,,,,,80.166,,,,55.837,0.0,136.003,,False,,,,,,,,,
profile_sweep_20260618_180841.log:11,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",gelu,,,,512,4096,,,,,,80.539,,,,93.784,0.0,174.323,,False,,,,,,,,,
profile_sweep_20260618_180841.log:12,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",neg,,,,512,8192,,,,,,154.785,,,,128.455,0.0,283.24,,False,,,,,,,,,
profile_sweep_20260618_180841.log:13,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",gelu,,,,512,8192,,,,,,165.534,,,,141.489,0.0,307.023,,False,,,,,,,,,
profile_sweep_20260618_180841.log:14,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",neg,,,,512,16384,,,,,,320.568,,,,244.559,0.0,565.127,,False,,,,,,,,,
profile_sweep_20260618_180841.log:15,profile_sweep_20260618_180841.log,225b70e,20260618_180841,False,"A size-sweep fit (neg, gelu)",gelu,,,,512,16384,,,,,,333.63,,,,221.655,0.0,555.285,,False,,,,,,,,,
profile_sweep_20260618_192032.log:9,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",neg,,,,2048,512,,,,,,35.966,,,116.6,41.017,0.0,76.983,4194304,False,,,,,,,,,
profile_sweep_20260618_192032.log:15,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",gelu,,,,2048,512,,,,,,36.216,,,115.8,41.719,0.0,77.935,4194304,False,,,,,,,,,
profile_sweep_20260618_192032.log:21,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",neg,,,,2048,1024,,,,,,76.714,,,109.3,65.367,0.0,142.081,8388608,False,,,,,,,,,
profile_sweep_20260618_192032.log:27,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",gelu,,,,2048,1024,,,,,,77.343,,,108.5,73.088,0.0,150.431,8388608,False,,,,,,,,,
profile_sweep_20260618_192032.log:33,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",neg,,,,2048,2048,,,,,,159.091,,,105.5,115.928,0.0,275.019,16777216,False,,,,,,,,,
profile_sweep_20260618_192032.log:39,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",gelu,,,,2048,2048,,,,,,160.92,,,104.3,109.562,0.0,270.482,16777216,False,,,,,,,,,
profile_sweep_20260618_192032.log:45,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",neg,,,,2048,4096,,,,,,320.912,,,104.6,209.709,0.0,530.621,33554432,False,,,,,,,,,
profile_sweep_20260618_192032.log:51,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",gelu,,,,2048,4096,,,,,,319.188,,,105.1,218.88,0.0,538.068,33554432,False,,,,,,,,,
profile_sweep_20260618_192032.log:57,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",neg,,,,2048,8192,,,,,,645.689,,,103.9,409.659,0.0,1055.348,67108864,False,,,,,,,,,
profile_sweep_20260618_192032.log:63,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",gelu,,,,2048,8192,,,,,,650.849,,,103.1,423.131,0.0,1073.98,67108864,False,,,,,,,,,
profile_sweep_20260618_192032.log:69,profile_sweep_20260618_192032.log,3d8e197,20260618_192032,False,"A size-sweep fit (neg, gelu)",neg,,,,2048,16384,,,,,,1307.111,,,102.7,1050.744,0.0,2357.855,134217728,False,,,,,,,,,
profile_sweep_20260618_210419.log:9,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,B arithmetic-free,exp,,,,2048,4096,,,,,,322.309,,,104.1,289.562,832.713,1444.584,33554432,False,,,,,,,,,
profile_sweep_20260618_210419.log:17,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,C traffic / stream count,mul,,,,2048,4096,,,,,,432.543,,,116.4,280.971,817.742,1531.256,50331648,False,,,,,,,,,
profile_sweep_20260618_210419.log:28,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,C traffic / stream count,add3,,,,2048,4096,,,,,,582.808,,,115.1,288.729,827.323,1698.86,67108864,False,,,,,,,,,
profile_sweep_20260618_210419.log:43,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,C traffic / stream count,add4,,,,2048,4096,,,,,,721.507,,,116.3,301.106,808.355,1830.968,83886080,False,,,,,,,,,
profile_sweep_20260618_210419.log:50,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,D bandwidth read/write/balanced,read,,,,2048,1024,,,,,,30.891,,,144.3,25.36,15.398,71.649,4456448,False,,,,,,,,,
profile_sweep_20260618_210419.log:56,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,D bandwidth read/write/balanced,read,,,,2048,4096,,,,,,111.127,,,153.3,25.736,15.135,151.998,17039360,False,,,,,,,,,
profile_sweep_20260618_210419.log:63,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,D bandwidth read/write/balanced,write,,,,2048,1024,,,,,,29.849,,,140.5,137.667,366.167,533.683,4194304,False,,,,,,,,,
profile_sweep_20260618_210419.log:70,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,D bandwidth read/write/balanced,write,,,,2048,4096,,,,,,150.345,,,111.6,296.137,789.002,1235.484,16777216,False,,,,,,,,,
profile_sweep_20260618_210419.log:76,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,D bandwidth read/write/balanced,neg,,,,2048,1024,,,,,,77.143,,,108.7,141.331,250.17,468.644,8388608,False,,,,,,,,,
profile_sweep_20260618_210419.log:82,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,D bandwidth read/write/balanced,neg,,,,2048,4096,,,,,,320.03,,,104.8,287.391,819.114,1426.535,33554432,False,,,,,,,,,
profile_sweep_20260618_210419.log:90,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,E broadcast (row + col),bcast,,,,2048,2048,,,,,,135.367,,,123.9,193.13,444.672,773.169,16777216,False,,,,,,,,,
profile_sweep_20260618_210419.log:97,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,E broadcast (row + col),bcastcol,,,,2048,2048,,,,,,137.872,,,121.7,195.657,444.807,778.336,16777216,False,,,,,,,,,
profile_sweep_20260618_210419.log:104,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,E broadcast (row + col),add,,,,2048,2048,,,,,,218.758,,,115.0,194.038,391.852,804.648,25165824,False,,,,,,,,,
profile_sweep_20260618_210419.log:111,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,F reductions,sumrow,,,,2048,1024,,,,,,30.591,,,145.7,25.061,15.134,70.786,4456448,False,,,,,,,,,
profile_sweep_20260618_210419.log:117,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,F reductions,sumrow,,,,2048,4096,,,,,,113.678,,,149.9,24.994,15.832,154.504,17039360,False,,,,,,,,,
profile_sweep_20260618_210419.log:123,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,F reductions,sumcol,,,,2048,2048,,,,,,69.465,,,120.8,11.503,6.723,87.691,8392704,False,,,,,,,,,
profile_sweep_20260618_210419.log:129,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,F reductions,amax,,,,2048,2048,,,,,,57.104,,,151.5,25.438,15.044,97.586,8650752,False,,,,,,,,,
profile_sweep_20260618_210419.log:135,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,F reductions,mean,,,,2048,2048,,,,,,57.799,,,149.7,26.822,15.107,99.728,8650752,False,,,,,,,,,
profile_sweep_20260618_210419.log:141,profile_sweep_20260618_210419.log,ad8aca3,20260618_210419,False,F reductions,sumall,,,,2048,2048,,,,,,54.052,,,155.2,11.107,6.382,71.541,8388736,False,,,,,,,,,
reread_20260702_122858.log:23,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,512,2048,2048,512,2048,0,1,,32,2147483648,84.575,142.499,68.5,148.8,108.152,209.981,402.708,12582912,False,,4x8x1,43.69,86.77,12.04,,1.0,,142.5
reread_20260702_122858.log:43,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,1024,2048,2048,1024,2048,0,1,,32,4294967296,186.77,226.336,21.2,89.8,127.975,336.221,650.966,16777216,False,,4x8x1,87.38,114.88,24.08,,1.0,,226.34
reread_20260702_122858.log:63,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,1536,2048,2048,1536,2048,0,1,,32,6442450944,287.299,310.173,8.0,73.0,197.734,601.481,1086.514,20971520,False,,4x8x1,131.07,142.99,36.11,,1.0,,310.17
reread_20260702_122858.log:83,reread_20260702_122858.log,2f6a34a,20260702_122858,False,"RA A-spill: 4x8 K=N=2048, M/m in {128..2048} (|A| grows)",mmwd,2048,2048,2048,2048,2048,0,1,,32,8589934592,387.887,394.01,1.6,64.9,206.156,454.325,1048.368,25165824,False,,4x8x1,174.76,171.1,48.15,,1.0,,394.01
